CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
530828288126144,375549739489998,2017,39,129,4055,1,90,1.0,,1,,4.1,975.0,3,9,,,,,,,,,1.2271875,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,157.44139441875,157.44139441875,314.8827888375,2749.244148402523,2749.244148402523,5498.488296805046,1349.8788768656389,1349.8788768656389,2699.7577537312777
530828295126144,375549739489998,2017,39,129,4055,4,45,1.0,,1,,0.4,972.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,62.1990694,520.4330486687904,520.4330486687904,1040.8660973375809,255.5326268963761,255.5326268963761,511.0652537927522
530828296126144,375549739489998,2017,39,129,4055,4,45,2.0,,1,,14.9,998.0,3,5,,,,,,,,,0.6817708333333333,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,48.59302296875,48.59302296875,97.1860459375,709.5358841805,709.5358841805,1419.071768361,348.3821191326255,348.3821191326255,696.764238265251
530828297126144,375549739489998,2017,39,129,4055,4,45,3.0,,1,,20.4,998.0,3,6,,,,,,,,,0.818125,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,69.973953075,139.94790615,1021.73167321992,1021.73167321992,2043.46334643984,501.6702515509807,501.6702515509807,1003.3405031019614
530828289126144,375549739489998,2017,39,129,4055,1,90,2.0,,1,,12.7,975.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,62.1990694,543.0605725239552,543.0605725239552,1086.1211450479104,266.642741109262,266.642741109262,533.285482218524
530828290126144,375549739489998,2017,39,129,4055,1,90,3.0,,1,,20.0,975.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,62.1990694,543.0605725239552,543.0605725239552,1086.1211450479104,266.642741109262,266.642741109262,533.285482218524
530828298126144,375549739489998,2017,39,129,4055,4,225,1.0,,1,,17.9,972.0,2,3,,,,,,,,,0.4090625,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,34.9869765375,368.5656860533908,368.5656860533908,737.1313721067816,180.96575185221488,180.96575185221488,361.93150370442976
530828291126144,375549739489998,2017,39,129,4055,1,270,1.0,,1,,9.0,975.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,62.1990694,543.0605725239552,543.0605725239552,1086.1211450479104,266.642741109262,266.642741109262,533.285482218524
530828292126144,375549739489998,2017,39,129,4055,1,270,2.0,,1,,13.2,975.0,3,4,,,,,,,,,0.5454166666666667,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,62.1990694,543.0605725239552,543.0605725239552,1086.1211450479104,266.642741109262,266.642741109262,533.285482218524
530828293126144,375549739489998,2017,39,129,4055,1,270,3.0,,1,,14.3,975.0,3,3,,,,,,,,,0.4090625,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,2,17.49348826875,17.49348826875,34.9869765375,305.4715720447248,305.4715720447248,610.9431440894496,149.98654187395988,149.98654187395988,299.97308374791976
530828294126144,375549739489998,2017,39,129,4055,1,270,4.0,,1,,17.6,975.0,3,7,,,,,,,,,0.9544791666666667,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,95.24232501875,95.24232501875,190.4846500375,1663.1230033546128,1663.1230033546128,3326.2460067092256,816.5933946471149,816.5933946471149,1633.1867892942298
530816105126144,375549760489998,2017,39,141,3423,3,315,1.0,,1,,13.5,931.0,3,7,,,,,,,,,0.6994656488549619,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,95.24232501875,95.24232501875,139.59180460763358,1123.24988434113,1123.24988434113,1646.2899068205875,551.5156932114949,551.5156932114949,808.3283442489085
530816520126144,375549770489998,2017,39,145,2326,4,45,1.0,,1,,9.1,800.0,4,5,,,,,,,,,0.38727810650887573,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,55.206274615384615,55.206274615384615,751.38030811935,853.6391666208,853.6391666208,368.9277312866009,419.1368308108128,419.1368308108128
530816521126144,375549770489998,2017,39,145,2326,4,45,2.0,,1,,10.7,800.0,4,4,,,,,,,,,0.3098224852071006,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,35.33201575384616,35.33201575384616,480.883397196384,546.329066637312,546.329066637312,236.11374802342453,268.2475717189202,268.2475717189202
530816522126144,375549770489998,2017,39,145,2326,4,45,3.0,,1,,15.7,806.0,1,3,,,,,,,,,0.23236686390532543,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,19.87425886153846,19.87425886153846,654.956200782,744.092251776,744.092251776,321.583494583962,365.349295622016,365.349295622016
530816523126144,375549770489998,2017,39,145,2326,4,45,4.0,,1,,15.8,541.0,2,8,,,,,,,,,0.6196449704142012,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,124.3981388,141.32806301538463,141.32806301538463,3330.08841642048,3783.29571569664,3783.29571569664,1635.0734124624557,1857.5981964070502,1857.5981964070502
530816524126144,375549770489998,2017,39,145,2326,4,45,5.0,,1,,18.5,800.0,3,7,,,,,,,,,0.542189349112426,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,95.24232501875,108.20429824615384,108.20429824615384,1577.898647050635,1792.64224990368,1792.64224990368,774.7482357018617,880.1873447027069,880.1873447027069
530816525126144,375549770489998,2017,39,145,2326,4,45,6.0,,1,,20.0,800.0,3,8,,,,,,,,,0.6196449704142012,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,124.3981388,141.32806301538463,141.32806301538463,2060.92884512736,2341.41028558848,2341.41028558848,1011.9160629575338,1149.6324502239436,1149.6324502239436
530816526126144,375549770489998,2017,39,145,2326,4,45,7.0,,1,,21.5,800.0,3,9,,,,,,,,,0.6971005917159764,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,157.44139441875,178.86832975384615,178.86832975384615,2608.363069614315,2963.34739269792,2963.34739269792,1280.7062671806286,1455.0035698146787,1455.0035698146787
530816517126144,375549770489998,2017,39,145,2326,3,135,1.0,,1,,3.0,800.0,3,6,,,,,,,,,0.46473372781065087,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,79.49703544615384,79.49703544615384,1159.27247538414,1317.04328564352,1317.04328564352,569.2027854136128,646.6682532509683,646.6682532509683
530816410126144,375549768489998,2017,39,145,3813,4,45,2.0,,1,,19.5,998.0,3,3,,,,,,,,,0.2256896551724138,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,19.303159468965518,19.303159468965518,255.43291830498,281.8570133020469,281.8570133020469,125.41756288774518,138.391793531305,138.391793531305
530816518126144,375549770489998,2017,39,145,2326,3,315,1.0,,1,,11.6,621.0,1,4,,,,,,,,,0.3098224852071006,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,35.33201575384616,35.33201575384616,729.66972294528,828.97388642304,828.97388642304,358.26783396613246,407.02617823371264,407.02617823371264
530816519126144,375549770489998,2017,39,145,2326,3,315,2.0,,1,,16.6,800.0,3,6,,,,,,,,,0.46473372781065087,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,1,69.973953075,79.49703544615384,79.49703544615384,1159.27247538414,1317.04328564352,1317.04328564352,569.2027854136128,646.6682532509683,646.6682532509683
530816409126144,375549768489998,2017,39,145,3813,4,45,1.0,,1,,6.4,901.0,2,9,,,,,,,,,0.6770689655172414,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,3,1,,,1,139.94790615,154.42527575172414,154.42527575172414,4887.5451527155965,5393.153271962038,5393.153271962038,2399.784669983358,2648.0382565333607,2648.0382565333607
530816411126144,375549768489998,2017,39,145,3813,4,45,3.0,,1,,22.2,132.0,3,5,,,,,,,,,0.37614942528735634,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,48.59302296875,53.6198874137931,53.6198874137931,968.789380323375,1069.0089713913103,1069.0089713913103,504.73926714847835,556.9536740948727,556.9536740948727
530816403126144,375549768489998,2017,39,145,3813,3,135,1.0,,1,,1.1,800.0,3,5,,,,,,,,,0.37614942528735634,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,48.59302296875,53.6198874137931,53.6198874137931,805.050330127875,888.3313987617931,888.3313987617931,395.2797120927866,436.1707167920404,436.1707167920404
530816404126144,375549768489998,2017,39,145,3813,3,135,2.0,,1,,7.2,800.0,3,4,,,,,,,,,0.30091954022988504,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,34.31672794482758,34.31672794482758,515.23221128184,568.5320952075476,568.5320952075476,252.97901573938344,279.14925874690584,279.14925874690584
530816405126144,375549768489998,2017,39,145,3813,3,135,3.0,,1,,9.3,800.0,3,4,,,,,,,,,0.30091954022988504,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,34.31672794482758,34.31672794482758,515.23221128184,568.5320952075476,568.5320952075476,252.97901573938344,279.14925874690584,279.14925874690584
530816402126144,375549768489998,2017,39,145,3813,2,180,1.0,,1,,22.2,901.0,3,6,,,,,,,,,0.4513793103448276,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,77.21263787586207,77.21263787586207,1680.0936462459863,1853.8964372369505,1853.8964372369505,824.9259803067794,910.2631506833427,910.2631506833427
530816412126144,375549768489998,2017,39,145,3813,4,225,1.0,,1,,5.0,998.0,3,3,,,,,,,,,0.2256896551724138,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,19.303159468965518,19.303159468965518,255.43291830498,281.8570133020469,281.8570133020469,125.41756288774518,138.391793531305,138.391793531305
530816406126144,375549768489998,2017,39,145,3813,3,315,1.0,,1,,3.7,800.0,3,5,,,,,,,,,0.37614942528735634,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,48.59302296875,53.6198874137931,53.6198874137931,805.050330127875,888.3313987617931,888.3313987617931,395.2797120927866,436.1707167920404,436.1707167920404
530816407126144,375549768489998,2017,39,145,3813,3,315,2.0,,1,,12.6,800.0,3,6,,,,,,,,,0.4513793103448276,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,77.21263787586207,77.21263787586207,1159.27247538414,1279.197214216982,1279.197214216982,569.2027854136128,628.0858321805382,628.0858321805382
530816408126144,375549768489998,2017,39,145,3813,3,315,3.0,,1,,16.4,800.0,3,6,,,,,,,,,0.4513793103448276,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,77.21263787586207,77.21263787586207,1159.27247538414,1279.197214216982,1279.197214216982,569.2027854136128,628.0858321805382,628.0858321805382
530825449126144,375549539489998,2017,39,145,5581,4,45,1.0,,2,,12.5,800.0,3,3,,,,,,,,,0.818125,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,289.818118846035,289.818118846035,1159.27247538414,142.3006963534032,142.3006963534032,569.2027854136128
530825448126144,375549539489998,2017,39,145,5581,3,135,1.0,,1,,17.0,800.0,3,13,,,,,,,,,1.181736111111111,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,328.48883526875,328.48883526875,437.98511369166664,5442.140231664435,5442.140231664435,7256.18697555258,2672.0908537472374,2672.0908537472374,3562.787804996317
530825443126144,375549539489998,2017,39,145,5581,2,180,1.0,,1,,1.0,800.0,3,11,,,,,,,,,0.9999305555555555,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,2,1,,,1,227.41534749375,227.41534749375,303.220463325,3767.635544998455,3767.635544998455,5023.51405999794,1849.9090525942413,1849.9090525942413,2466.5454034589884
530825438126144,375549539489998,2017,39,145,5581,1,270,1.0,,1,,8.4,800.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,2,17.49348826875,17.49348826875,23.324651025,289.818118846035,289.818118846035,386.42415846138,142.3006963534032,142.3006963534032,189.73426180453757
530825444126144,375549539489998,2017,39,145,5581,2,180,2.0,,1,,4.2,832.0,2,11,,,,,,,,,0.9999305555555555,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,235.19023116875,235.19023116875,313.58697489166667,6524.891990923878,6524.891990923878,8699.855987898503,3203.721967543624,3203.721967543624,4271.629290058166
530825445126144,375549539489998,2017,39,145,5581,2,180,3.0,,1,,7.4,800.0,3,8,,,,,,,,,0.7272222222222222,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,124.3981388,124.3981388,165.86418506666666,2060.92884512736,2060.92884512736,2747.90512683648,1011.9160629575338,1011.9160629575338,1349.2214172767117
530825446126144,375549539489998,2017,39,145,5581,2,180,4.0,,1,,12.9,998.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,454.10296587552,454.10296587552,605.47062116736,222.96455624488033,222.96455624488033,297.28607499317377
530825439126144,375549539489998,2017,39,145,5581,1,270,2.0,,1,,9.0,800.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,289.818118846035,289.818118846035,386.42415846138,142.3006963534032,142.3006963534032,189.73426180453757
530825440126144,375549539489998,2017,39,145,5581,1,270,3.0,,1,,9.5,800.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,2,17.49348826875,17.49348826875,23.324651025,289.818118846035,289.818118846035,386.42415846138,142.3006963534032,142.3006963534032,189.73426180453757
530825441126144,375549539489998,2017,39,145,5581,1,270,4.0,,1,,21.2,491.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,314.37897637536,314.37897637536,419.17196850048,154.36007740030175,154.36007740030175,205.81343653373568
530825442126144,375549539489998,2017,39,145,5581,1,270,5.0,,1,,23.9,491.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,314.37897637536,314.37897637536,419.17196850048,154.36007740030175,154.36007740030175,205.81343653373568
530825447126144,375549539489998,2017,39,145,5581,2,360,1.0,,1,,19.0,832.0,3,8,,,,,,,,,0.7272222222222222,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:53,6,0,1,,,1,124.3981388,124.3981388,165.86418506666666,1991.06685037728,1991.06685037728,2654.75580050304,977.6138235352445,977.6138235352445,1303.4850980469926
530823219126144,375549965489998,2017,39,163,1723,2,360,1.0,,1,,18.0,998.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:53,6,0,1,,,2,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488033,222.96455624488033,222.96455624488033
530823097126144,375549962489998,2017,39,163,2417,4,45,1.0,,1,,4.5,621.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,405.975813936576,405.975813936576,405.975813936576,199.33412464285882,199.33412464285882,199.33412464285882
530823092126144,375549962489998,2017,39,163,2417,1,90,1.0,,1,,18.3,316.0,2,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,680.8439510588352,680.8439510588352,680.8439510588352,334.2943799698881,334.2943799698881,334.2943799698881
530823093126144,375549962489998,2017,39,163,2417,1,270,1.0,,1,,0.7,621.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,913.445581357296,913.445581357296,913.445581357296,448.50178044643235,448.50178044643235,448.50178044643235
530823094126144,375549962489998,2017,39,163,2417,1,270,2.0,,1,,16.8,316.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,554.3743344515376,554.3743344515376,554.3743344515376,272.19779821570495,272.19779821570495,272.19779821570495
530823095126144,375549962489998,2017,39,163,2417,3,315,1.0,,1,,11.2,802.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,365.465560036356,365.465560036356,365.465560036356,179.4435899778508,179.4435899778508,179.4435899778508
530823096126144,375549962489998,2017,39,163,2417,3,315,2.0,,1,,19.3,802.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,2018-04-17 12:05:39,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1461.862240145424,1461.862240145424,1461.862240145424,717.7743599114032,717.7743599114032,717.7743599114032
530827154126144,375549653489998,2017,39,171,3206,3,135,1.0,,2,,14.5,800.0,4,6,,,,,,,,,0.7662439024390244,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,1,69.973953075,69.973953075,131.07316088195122,1081.987643691864,1081.987643691864,2026.7475862325648,531.2559330527052,531.2559330527052,995.1330648401893
530827158126144,375549653489998,2017,39,171,3206,3,135,5.0,,2,,4.3,833.0,3,8,,,,,,,,,1.0216585365853659,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,1,124.3981388,124.3981388,233.01895267902438,2999.408307936768,2999.408307936768,5618.403854866921,1472.709479196953,1472.709479196953,2758.6362927396585
530827155126144,375549653489998,2017,39,171,3206,3,135,2.0,,2,,15.2,833.0,3,3,,,,,,,,,0.3831219512195122,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,32.768290220487806,421.791793303608,421.791793303608,790.0880420906608,207.09977051207153,207.09977051207153,387.9332286665145
530827156126144,375549653489998,2017,39,171,3206,3,135,3.0,,2,,6.8,833.0,3,9,,,,,,,,,1.1493658536585365,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,1,157.44139441875,157.44139441875,294.91461198439026,3796.126139732472,3796.126139732472,7110.792378815948,1863.8979346086437,1863.8979346086437,3491.3990579986303
530827157126144,375549653489998,2017,39,171,3206,3,135,4.0,,2,,5.9,833.0,3,11,,,,,,,,,1.404780487804878,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,1,235.19023116875,235.19023116875,440.5514574087805,5670.756332192952,5670.756332192952,10622.294788107774,2784.341359106739,2784.341359106739,5215.546740960916
530827151126144,375549653489998,2017,39,171,3206,2,180,1.0,,2,,21.3,998.0,3,6,,,,,,,,,0.7662439024390244,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,2,69.973953075,69.973953075,131.07316088195122,1021.73167321992,1021.73167321992,1913.8778659338989,501.6702515509807,501.6702515509807,939.7140321735444
530827152126144,375549653489998,2017,39,171,3206,2,180,2.0,,2,,22.4,800.0,3,11,,,,,,,,,1.404780487804878,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,1,235.19023116875,235.19023116875,440.5514574087805,3896.443597818915,3896.443597818915,7298.704105182748,1913.1538065290872,1913.1538065290872,3583.663715644729
530827153126144,375549653489998,2017,39,171,3206,2,180,3.0,,2,,23.0,800.0,3,26,,,,,,,,,3.320390243902439,,,,,,,,,,2018-04-17 12:05:38,2025-01-13 08:38:54,6,0,1,,,2,1313.955341075,1313.955341075,2461.262687672195,21768.56092665774,21768.56092665774,40776.23119920279,10688.36341498895,10688.36341498895,20021.12951880857
657547284126144,463048805489998,2018,39,1,599,1,90,1.0,,1,,0.9,68.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,315.931465147584,315.931465147584,315.931465147584,164.60029334189127,164.60029334189127,164.60029334189127
657547285126144,463048805489998,2018,39,1,599,3,135,1.0,,1,,19.2,998.0,4,7,,,,,,,,,0.47723958333333333,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1297.977644127528,1297.977644127528,1297.977644127528,637.3070232666163,637.3070232666163,637.3070232666163
657547286126144,463048805489998,2018,39,1,599,4,225,1.0,,1,,13.8,68.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,31.0995347,31.0995347,31.0995347,315.931465147584,315.931465147584,315.931465147584,164.60029334189127,164.60029334189127,164.60029334189127
657541466126144,463049030489998,2018,39,9,598,2,360,1.0,,1,,5.8,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
657541467126144,463049030489998,2018,39,9,598,2,360,2.0,,1,,11.7,998.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
657541468126144,463049030489998,2018,39,9,598,2,360,3.0,,1,,22.9,998.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:53,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
657540365126144,463048962489998,2018,39,11,41,4,45,1.0,,1,,7.0,331.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,264.4058182556934,264.4058182556934,264.4058182556934,129.82325676354546,129.82325676354546,129.82325676354546
657540366126144,463048962489998,2018,39,11,41,4,225,1.0,,1,,2.4,541.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,600.3765173835,600.3765173835,600.3765173835,294.7848700352985,294.7848700352985,294.7848700352985
657540367126144,463048962489998,2018,39,11,41,4,225,2.0,,1,,6.7,541.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,600.3765173835,600.3765173835,600.3765173835,294.7848700352985,294.7848700352985,294.7848700352985
657540363126144,463048962489998,2018,39,11,41,3,315,1.0,,1,,4.8,318.0,3,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,124.3981388,124.3981388,124.3981388,3086.347679181312,3086.347679181312,3086.347679181312,1515.3967104780243,1515.3967104780243,1515.3967104780243
657540364126144,463048962489998,2018,39,11,41,3,315,2.0,,1,,5.7,318.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,764.115567579,764.115567579,764.115567579,375.180743681289,375.180743681289,375.180743681289
657540360126144,463048962489998,2018,39,11,41,2,360,1.0,,1,,11.0,318.0,3,11,,,,,,,,,0.7499479166666667,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,235.19023116875,235.19023116875,235.19023116875,5835.126080952168,5835.126080952168,5835.126080952168,2865.0469057475143,2865.0469057475143,2865.0469057475143
657540361126144,463048962489998,2018,39,11,41,2,360,2.0,,1,,14.6,318.0,2,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,124.3981388,124.3981388,124.3981388,3651.453592270848,3651.453592270848,3651.453592270848,1792.8637138049864,1792.8637138049864,1792.8637138049864
657540362126144,463048962489998,2018,39,11,41,2,360,3.0,,1,,16.4,318.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:54,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,434.017642384872,434.017642384872,434.017642384872,213.10266241097216,213.10266241097216,213.10266241097216
657542107126144,463049061489998,2018,39,29,606,4,225,1.0,,1,,11.9,901.0,3,5,,,,,,,,,0.4545138888888889,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:52,6,0,1,,,1,48.59302296875,48.59302296875,64.79069729166666,1166.731698781935,1166.731698781935,1555.64226504258,572.86526410193,572.86526410193,763.8203521359068
657546667126144,463048743489998,2018,39,35,575,1,90,1.0,,1,,16.9,541.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:53,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,600.3765173835,600.3765173835,600.3765173835,294.7848700352985,294.7848700352985,294.7848700352985
657546668126144,463048743489998,2018,39,35,575,2,180,1.0,,1,,23.6,998.0,4,8,,,,,,,,,0.5454166666666667,,,,,,,,,,2019-04-26 14:20:34,2025-01-13 08:38:53,6,1,1,,,1,122.45441788125,122.45441788125,122.45441788125,1668.828399592536,1668.828399592536,1668.828399592536,819.3947441999352,819.3947441999352,819.3947441999352
