CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_DATE,MODIFIED_DATE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
530821472126144,375549475489998,2017,39,37,1088,135,3,2,,13,6,1,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:57,1,,3,
530821473126144,375549475489998,2017,39,37,1088,225,4,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:57,1,,3,
530821470126144,375549475489998,2017,39,37,1088,270,1,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:57,1,,3,
530821471126144,375549475489998,2017,39,37,1088,360,2,1,,,,,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:57,1,,3,
530827960126144,375549669489998,2017,39,43,1882,135,3,1,,7,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530827961126144,375549669489998,2017,39,43,1882,225,4,1,,3,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530827958126144,375549669489998,2017,39,43,1882,270,1,1,,6,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530827959126144,375549669489998,2017,39,43,1882,360,2,1,,7,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530825122126144,375550014489998,2017,39,57,990,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530825123126144,375550014489998,2017,39,57,990,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530825120126144,375550014489998,2017,39,57,990,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530825121126144,375550014489998,2017,39,57,990,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824278126144,375549981489998,2017,39,59,5447,135,3,1,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824279126144,375549981489998,2017,39,59,5447,225,4,4,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824276126144,375549981489998,2017,39,59,5447,270,1,2,,19,4,0,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824277126144,375549981489998,2017,39,59,5447,360,2,3,,12,2,1,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530819355126144,375549318489998,2017,39,63,1590,135,3,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530819356126144,375549318489998,2017,39,63,1590,225,4,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530819353126144,375549318489998,2017,39,63,1590,270,1,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530819354126144,375549318489998,2017,39,63,1590,360,2,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530824127126144,375549978489998,2017,39,67,1501,135,3,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824128126144,375549978489998,2017,39,67,1501,225,4,1,,6,2,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824125126144,375549978489998,2017,39,67,1501,270,1,1,,19,4,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824126126144,375549978489998,2017,39,67,1501,360,2,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530826768126144,375549579489998,2017,39,69,5636,135,3,1,,5,3,3,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530826769126144,375549579489998,2017,39,69,5636,225,4,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530826766126144,375549579489998,2017,39,69,5636,270,1,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530826767126144,375549579489998,2017,39,69,5636,360,2,1,,2,1,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:55,1,,3,
530824888126144,375550002489998,2017,39,73,1771,135,3,1,,9,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824889126144,375550002489998,2017,39,73,1771,225,4,1,,34,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824886126144,375550002489998,2017,39,73,1771,270,1,1,,16,1,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824887126144,375550002489998,2017,39,73,1771,360,2,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530822783126144,375549958489998,2017,39,73,2537,135,3,1,,7,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530822784126144,375549958489998,2017,39,73,2537,225,4,1,,5,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530822781126144,375549958489998,2017,39,73,2537,270,1,1,,31,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530822782126144,375549958489998,2017,39,73,2537,360,2,1,,33,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530815534126144,375549745489998,2017,39,75,2969,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:54,1,,3,
530815535126144,375549745489998,2017,39,75,2969,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:54,1,,3,
530815532126144,375549745489998,2017,39,75,2969,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:54,1,,3,
530815533126144,375549745489998,2017,39,75,2969,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:54,1,,3,
530818348126144,375549839489998,2017,39,79,1052,135,3,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530818349126144,375549839489998,2017,39,79,1052,225,4,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530818346126144,375549839489998,2017,39,79,1052,270,1,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530818347126144,375549839489998,2017,39,79,1052,360,2,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530818651126144,375549844489998,2017,39,87,1355,135,3,2,,16,3,2,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530818652126144,375549844489998,2017,39,87,1355,225,4,2,,11,6,10,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530818649126144,375549844489998,2017,39,87,1355,270,1,1,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530818650126144,375549844489998,2017,39,87,1355,360,2,2,,60,20,18,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530819765126144,375549869489998,2017,39,89,1958,135,3,3,,11,2,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530819766126144,375549869489998,2017,39,89,1958,225,4,3,,26,2,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530819763126144,375549869489998,2017,39,89,1958,270,1,1,,200,12,8,1,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530819764126144,375549869489998,2017,39,89,1958,360,2,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530827400126144,375549685489998,2017,39,91,2885,135,3,1,,12,4,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530827401126144,375549685489998,2017,39,91,2885,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530827398126144,375549685489998,2017,39,91,2885,270,1,1,,3,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530827399126144,375549685489998,2017,39,91,2885,360,2,1,,0,0,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824350126144,375549984489998,2017,39,111,2493,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824351126144,375549984489998,2017,39,111,2493,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824348126144,375549984489998,2017,39,111,2493,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824349126144,375549984489998,2017,39,111,2493,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530821303126144,375549448489998,2017,39,111,3556,135,3,1,,2,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530821304126144,375549448489998,2017,39,111,3556,225,4,1,,14,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530821301126144,375549448489998,2017,39,111,3556,270,1,1,,6,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530821302126144,375549448489998,2017,39,111,3556,360,2,1,,8,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530823780126144,375549512489998,2017,39,113,3539,135,3,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823781126144,375549512489998,2017,39,113,3539,225,4,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823778126144,375549512489998,2017,39,113,3539,270,1,1,,19,2,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823779126144,375549512489998,2017,39,113,3539,360,2,1,,11,5,5,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823882126144,375549515489998,2017,39,113,5833,135,3,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823883126144,375549515489998,2017,39,113,5833,225,4,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823880126144,375549515489998,2017,39,113,5833,270,1,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823881126144,375549515489998,2017,39,113,5833,360,2,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530822017126144,375549936489998,2017,39,119,2977,135,3,1,,14,2,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530822018126144,375549936489998,2017,39,119,2977,225,4,1,,60,8,14,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530822015126144,375549936489998,2017,39,119,2977,270,1,1,,15,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530822016126144,375549936489998,2017,39,119,2977,360,2,1,,8,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530817844126144,375549817489998,2017,39,121,5629,135,3,1,,12,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530817845126144,375549817489998,2017,39,121,5629,225,4,1,,8,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530817842126144,375549817489998,2017,39,121,5629,270,1,1,,19,3,6,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530817843126144,375549817489998,2017,39,121,5629,360,2,1,,9,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530828301126144,375549739489998,2017,39,129,4055,135,3,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530828302126144,375549739489998,2017,39,129,4055,225,4,1,,11,5,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530828299126144,375549739489998,2017,39,129,4055,270,1,1,,8,0,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530828300126144,375549739489998,2017,39,129,4055,360,2,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530824011126144,375549969489998,2017,39,133,1429,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824012126144,375549969489998,2017,39,133,1429,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824009126144,375549969489998,2017,39,133,1429,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530824010126144,375549969489998,2017,39,133,1429,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816108126144,375549760489998,2017,39,141,3423,135,3,1,,16,5,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816109126144,375549760489998,2017,39,141,3423,225,4,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816106126144,375549760489998,2017,39,141,3423,270,1,1,,11,0,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816107126144,375549760489998,2017,39,141,3423,360,2,2,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816529126144,375549770489998,2017,39,145,2326,135,3,1,,12,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816530126144,375549770489998,2017,39,145,2326,225,4,1,,9,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816527126144,375549770489998,2017,39,145,2326,270,1,1,,13,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816528126144,375549770489998,2017,39,145,2326,360,2,1,,8,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530816415126144,375549768489998,2017,39,145,3813,135,3,1,,7,2,2,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530816416126144,375549768489998,2017,39,145,3813,225,4,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530816413126144,375549768489998,2017,39,145,3813,270,1,1,,4,0,0,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530816414126144,375549768489998,2017,39,145,3813,360,2,1,,7,1,1,,,18.0,18.0,24.0,18.0,18.0,24.0,30.0,30.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:56,1,,3,
530825452126144,375549539489998,2017,39,145,5581,135,3,1,,6,2,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530825453126144,375549539489998,2017,39,145,5581,225,4,2,,7,1,5,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530825450126144,375549539489998,2017,39,145,5581,270,1,1,,9,1,5,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530825451126144,375549539489998,2017,39,145,5581,360,2,1,,10,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:54,1,,3,
530827313126144,375549672489998,2017,39,147,4936,135,3,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530827314126144,375549672489998,2017,39,147,4936,225,4,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530827311126144,375549672489998,2017,39,147,4936,270,1,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530827312126144,375549672489998,2017,39,147,4936,360,2,1,,,,,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530823222126144,375549965489998,2017,39,163,1723,135,3,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530823223126144,375549965489998,2017,39,163,1723,225,4,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530823220126144,375549965489998,2017,39,163,1723,270,1,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530823221126144,375549965489998,2017,39,163,1723,360,2,1,,7,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530823100126144,375549962489998,2017,39,163,2417,135,3,1,,9,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:57,1,,3,
530823101126144,375549962489998,2017,39,163,2417,225,4,1,,4,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:57,1,,3,
530823098126144,375549962489998,2017,39,163,2417,270,1,1,,13,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:57,1,,3,
530823099126144,375549962489998,2017,39,163,2417,360,2,1,,6,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:57,1,,3,
530828337126144,375549741489998,2017,39,169,2495,135,3,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530828338126144,375549741489998,2017,39,169,2495,225,4,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530828335126144,375549741489998,2017,39,169,2495,270,1,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530828336126144,375549741489998,2017,39,169,2495,360,2,1,,,,,,,24.0,0.0,24.0,24.0,0.0,24.0,40.0,0.0,40.0,2018-04-17 12:05:39,2025-01-13 08:38:55,1,,3,
530827161126144,375549653489998,2017,39,171,3206,135,3,2,,1,0,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530827162126144,375549653489998,2017,39,171,3206,225,4,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530827159126144,375549653489998,2017,39,171,3206,270,1,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
530827160126144,375549653489998,2017,39,171,3206,360,2,2,,23,1,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,2018-04-17 12:05:38,2025-01-13 08:38:56,1,,3,
657547289126144,463048805489998,2018,39,1,599,135,3,1,,4,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:57,1,,3,
657547290126144,463048805489998,2018,39,1,599,225,4,1,,3,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:57,1,,3,
657547287126144,463048805489998,2018,39,1,599,270,1,1,,5,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:57,1,,3,
657547288126144,463048805489998,2018,39,1,599,360,2,1,,5,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:57,1,,3,
657541471126144,463049030489998,2018,39,9,598,135,3,1,,15,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:56,1,,3,
657541472126144,463049030489998,2018,39,9,598,225,4,1,,12,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:56,1,,3,
657541469126144,463049030489998,2018,39,9,598,270,1,1,,3,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:56,1,,3,
657541470126144,463049030489998,2018,39,9,598,360,2,1,,5,1,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,2019-04-26 14:20:34,2025-01-13 08:38:56,1,,3,
